Date,Open,High,Low,Close,Volume,SPY R
25/09/2008,119.4,121.91,118.44,120.79,328252960,0.015639452
26/09/2008,118.83,121.5,118.51,120.85,285917312,0.00049673
29/09/2008,119.18,121.18,110.97,111.38,459562304,-0.078361605
30/09/2008,113.51,116.8,110.53,115.99,328510272,0.041389837
01/10/2008,115.27,116.69,113.95,116.06,333084928,0.0006035
02/10/2008,114.95,115.11,111.06,111.85,365632416,-0.036274341
03/10/2008,112.86,115.45,109.68,110.34,461832480,-0.013500224
06/10/2008,107.15,107.62,100.64,104.72,610790976,-0.050933478
07/10/2008,106.84,107.33,99.65,100.03,540213504,-0.044786096
08/10/2008,97.52,102.18,96.81,97.51,725787968,-0.025192442
09/10/2008,99.66,100.62,90.25,90.7,534758432,-0.069838991
10/10/2008,86.76,93.94,83.58,88.5,871546880,-0.024255788
13/10/2008,93.87,101.35,89.95,101.35,456904736,0.14519774
14/10/2008,104.7,105.53,97.11,99.85,546688448,-0.014800197
15/10/2008,97.46,97.8,89.71,90.02,484627456,-0.098447672
16/10/2008,91.29,94.77,86.54,93.77,708811136,0.041657409
17/10/2008,91.99,98.59,91.65,93.21,476770080,-0.005972059
20/10/2008,95.35,99.1,94.09,98.81,321294112,0.060079391
21/10/2008,96.97,98.64,95.22,95.86,356501920,-0.029855278
22/10/2008,93.2,95.86,87.53,90.64,516168000,-0.054454413
23/10/2008,90.29,92.45,85.81,91.69,634666368,0.011584289
24/10/2008,84.06,89.92,84,87.04,545812544,-0.050714364
27/10/2008,85.97,89.51,83.7,83.95,400238592,-0.035500919
28/10/2008,87.34,94.24,84.53,93.76,639939456,0.116855271
29/10/2008,93.77,97.17,92.1,93.08,531381568,-0.00725256
30/10/2008,95.78,96.54,92.9,96.3,414582016,0.034593898
31/10/2008,95.08,98.57,94.48,96.83,411499936,0.005503634
03/11/2008,96.78,97.69,95.95,97.11,205566752,0.002891666
04/11/2008,99.06,100.86,96.71,100.41,346977632,0.033982082
05/11/2008,99.2,100.71,95,96.19,390404096,-0.042027686
06/11/2008,94.46,95.44,90.06,90.86,477982848,-0.055411165
07/11/2008,91.65,94,90.5,93.86,380538560,0.03301783
10/11/2008,95.21,95.53,90.92,92.63,301903200,-0.013104624
11/11/2008,90.76,92.14,88.65,89.77,418596704,-0.030875526
12/11/2008,88.23,90.15,85.12,85.82,454330560,-0.044001337
13/11/2008,86.13,91.73,82.09,91.17,753801024,0.062339781
14/11/2008,89.41,92.06,86.52,86.62,540352256,-0.049906768
17/11/2008,86.38,88.56,85.16,85.47,415543776,-0.01327638
18/11/2008,85.15,87.22,82.91,87.08,524140608,0.018837019
19/11/2008,85.91,86.87,80.92,81.5,558809408,-0.064079008
20/11/2008,80.13,82.51,75.05,75.45,814180352,-0.074233129
21/11/2008,77.46,80.9,74.34,79.52,718768576,0.053943009
24/11/2008,81.92,86.99,80.36,85.03,523462016,0.069290744
25/11/2008,87.3,87.51,83.82,85.66,454188288,0.00740915
26/11/2008,84.3,89.19,84.24,88.97,370320448,0.038641139
01/12/2008,87.51,87.55,81.86,82.11,370826752,-0.077104642
02/12/2008,83.47,85.49,82.04,85.27,469785216,0.038484959
03/12/2008,83.4,87.83,83.14,87.32,520103712,0.024041281
04/12/2008,86.06,88.05,83.74,85.3,444341536,-0.023133303
05/12/2008,83.65,88.42,82.24,87.93,472064224,0.030832356
08/12/2008,90.34,92.38,88.08,91,413016768,0.034914136
09/12/2008,90.37,92.13,88.98,89.5,370862464,-0.016483516
10/12/2008,90.32,91.36,89,90.11,396381216,0.006815642
11/12/2008,89.54,91,87.37,87.94,366329664,-0.024081678
12/12/2008,85.55,89.07,85.2,88.99,415140928,0.011939959
15/12/2008,89.02,89.15,86.29,87.75,256846096,-0.01393415
16/12/2008,88.3,92.02,88.18,91.88,377699968,0.047065527
17/12/2008,90.84,92.43,90.06,90.99,288101792,-0.009686548
18/12/2008,91.4,91.67,88.21,89.29,374829376,-0.018683372
19/12/2008,89.1,90.62,88.09,88.19,301523392,-0.012319409
22/12/2008,88.58,88.67,85.49,87.06,244192160,-0.012813244
23/12/2008,87.53,87.93,85.8,86.16,221772544,-0.010337698
24/12/2008,86.45,86.87,86,86.66,62142420,0.005803157
26/12/2008,87.24,87.3,86.5,87.16,74775824,0.005769675
29/12/2008,87.24,87.33,85.6,86.91,128419184,-0.002868288
30/12/2008,87.51,89.05,86.88,88.97,168555664,0.023702681
31/12/2008,89.08,90.97,88.87,90.24,194141824,0.014274475
02/01/2009,90.44,93.44,89.85,92.96,227638528,0.030141844
05/01/2009,92.63,94.55,91.89,92.85,240697600,-0.001183305
06/01/2009,93.64,94.45,92.68,93.47,328481760,0.006677437
07/01/2009,92,92.26,90.2,90.67,281047584,-0.029956136
08/01/2009,90.16,91.09,89.67,91.04,263834400,0.004080732
09/01/2009,91.16,91.32,85.36,89.09,331160896,-0.021419156
12/01/2009,88.84,88.91,86.41,86.95,278008384,-0.024020653
13/01/2009,86.73,87.88,86.2,87.11,356731776,0.001840138
14/01/2009,85.54,85.75,83.16,84.37,435967136,-0.031454483
15/01/2009,84.12,85.25,81.72,84.4,533808800,0.000355577
16/01/2009,85.86,85.99,83.05,85.06,399307008,0.007819905
20/01/2009,84.23,85.06,80.05,80.57,420108448,-0.052786269
21/01/2009,81.94,84.24,80.47,84.05,364767264,0.043192255
22/01/2009,82.42,84.04,81.17,82.75,427940448,-0.015466984
23/01/2009,80.9,83.99,80.57,83.11,386800544,0.004350453
26/01/2009,83.59,85.36,82.81,83.68,318269472,0.00685838
27/01/2009,84.13,85.15,83.3,84.53,274111840,0.010157744
28/01/2009,86.4,87.95,86.07,87.39,330317408,0.033834142
29/01/2009,86.11,87.49,84.47,84.55,294591456,-0.032497997
30/01/2009,84.98,85.4,82.21,82.83,383464160,-0.020342992
02/02/2009,81.57,83.18,81.31,82.58,288488896,-0.00301823
03/02/2009,83.1,84.36,82.22,83.74,278480544,0.014046985
04/02/2009,84.3,85.37,83.04,83.33,322993920,-0.004896107
05/02/2009,82.7,85.29,77.73,84.57,417679904,0.014880595
06/02/2009,84.86,87.34,84.68,86.98,366101664,0.028497103
09/02/2009,86.96,87.74,86.32,87.1,240075120,0.001379628
10/02/2009,86.27,87.03,82.45,83.11,536212736,-0.045809414
11/02/2009,83.45,84.05,82.4,83.6,324674592,0.005895801
12/02/2009,82.17,83.82,81.05,83.66,469302208,0.000717703
13/02/2009,83.55,84.24,82.74,82.76,293998400,-0.010757829
17/02/2009,80.16,82.96,79.17,79.22,478910624,-0.042774287
18/02/2009,79.79,79.94,78.28,79.03,362970112,-0.002398384
19/02/2009,79.84,80.15,78.02,78.18,316869536,-0.010755409
20/02/2009,76.73,78.34,75.77,77.42,477176576,-0.009721156
23/02/2009,78.27,78.27,74.59,74.65,379644672,-0.035778869
24/02/2009,75.29,77.95,74.7,77.48,426412256,0.037910248
25/02/2009,77.14,78.42,75.63,76.87,462039584,-0.007872999
26/02/2009,77.82,79.67,75.53,75.62,363371328,-0.01626122
27/02/2009,74.01,75.69,73.81,73.93,470568864,-0.022348585
02/03/2009,72.52,73.92,70.37,70.6,426453248,-0.045042608
03/03/2009,71.61,71.7,69.64,70.07,443761152,-0.007507082
04/03/2009,71.23,72.87,70.07,71.73,462763392,0.023690595
05/03/2009,70.1,71.73,68.17,68.8,485551232,-0.040847623
06/03/2009,69.4,70.45,67.1,68.92,490495168,0.001744186
09/03/2009,67.95,70,67.73,68.11,379907264,-0.011752757
10/03/2009,69.51,72.37,69.37,72.17,406230752,0.059609455
11/03/2009,73,73.75,71.83,72.64,356809984,0.006512401
12/03/2009,72.62,75.75,71.97,75.5,409818592,0.039372247
13/03/2009,76.01,76.98,74.73,76.09,337474624,0.00781457
16/03/2009,76.96,77.97,75.81,75.86,360821376,-0.003022736
17/03/2009,76.07,78.36,75.45,78.18,357075104,0.030582652
18/03/2009,77.81,80.9,77.07,79.93,458270656,0.022384241
19/03/2009,80.93,81,78.69,78.94,428597152,-0.012385838
20/03/2009,78.76,78.91,76.53,76.71,371165664,-0.028249303
23/03/2009,78.74,82.29,78.31,82.22,420247232,0.071828966
24/03/2009,81.24,82.36,80.51,80.6,330844000,-0.019703235
25/03/2009,81.23,82.7,79.06,81.45,441995008,0.010545906
26/03/2009,82.25,83.3,81.32,83.11,422025312,0.020380602
27/03/2009,82.05,82.53,81.31,81.61,322343616,-0.01804837
30/03/2009,79.8,79.87,77.96,78.79,324108480,-0.034554589
31/03/2009,79.56,81.08,79.05,79.52,364238272,0.009265135
01/04/2009,78.53,81.42,78.33,81.06,377018272,0.019366197
02/04/2009,83.08,84.61,81.13,83.43,476230912,0.029237602
03/04/2009,83.49,84.28,82.67,84.26,284646272,0.00994846
06/04/2009,83.34,84.27,82.29,83.6,264866544,-0.007832898
07/04/2009,82.25,82.65,81.51,81.65,259071904,-0.023325359
08/04/2009,82.06,82.94,81.54,82.53,230402752,0.01077771
09/04/2009,84.67,85.82,84.33,85.81,269653408,0.039743124
13/04/2009,84.92,86.54,84.58,85.83,224847424,0.000233073
14/04/2009,85.03,85.76,84.08,84.35,276598720,-0.017243388
15/04/2009,83.84,85.42,83.61,85.25,250726032,0.010669828
16/04/2009,85.93,87.15,84.77,86.5,335202880,0.014662757
17/04/2009,86.83,87.65,86.14,87.08,262648944,0.006705202
20/04/2009,85.54,87.05,83.34,83.43,293690112,-0.04191548
21/04/2009,82.82,85.13,82.75,85.06,300478336,0.019537337
22/04/2009,84.29,86.34,84.07,84.54,340395136,-0.006113332
23/04/2009,84.71,85.42,83.63,85.37,324903648,0.009817838
24/04/2009,86.03,87.31,85.69,86.66,287703008,0.015110695
27/04/2009,85.68,87.01,85.54,85.84,289581568,-0.009462266
28/04/2009,84.97,86.59,84.76,85.57,247927840,-0.003145387
29/04/2009,86.52,88.36,86.3,87.39,311505600,0.021269136
30/04/2009,88.55,89.02,86.92,87.42,301419712,0.000343289
01/05/2009,87.44,88.21,86.72,87.89,236110288,0.005376344
04/05/2009,88.55,90.94,88.38,90.88,287119936,0.034019797
05/05/2009,90.57,90.93,89.84,90.57,243036256,-0.003411092
06/05/2009,91.68,92.2,90.61,92.14,291940992,0.017334658
07/05/2009,93.01,93.15,90.28,90.86,317800512,-0.013891904
08/05/2009,92.03,93.22,90.91,92.98,299057024,0.0233326
11/05/2009,91.7,92.11,91.04,91.24,247923536,-0.018713702
12/05/2009,91.63,91.83,89.85,90.97,282431232,-0.002959228
13/05/2009,89.74,90.01,88.5,88.68,269619040,-0.025173134
14/05/2009,88.72,90.12,88.5,89.44,260098608,0.00857014
15/05/2009,89.37,90,88.15,88.71,271502656,-0.008161896
18/05/2009,89.55,91.34,88.57,91.23,242217264,0.028407169
19/05/2009,91.18,91.97,90.81,91.12,206102160,-0.001205744
20/05/2009,91.95,92.8,90.41,90.51,285898144,-0.006694469
21/05/2009,89.46,89.8,88.26,89.21,258988352,-0.014363054
22/05/2009,89.46,90,88.68,89.02,166811888,-0.002129806
26/05/2009,88.36,91.56,88.32,91.3,236318432,0.025612222
27/05/2009,91.44,91.75,89.53,89.67,246313520,-0.017853231
28/05/2009,90.46,91.34,89.1,90.92,289094944,0.013940002
29/05/2009,91.42,93.7,90.68,92.53,258641408,0.017707875
01/06/2009,93.67,95.17,93.43,94.77,276246720,0.024208365
02/06/2009,94.4,95.37,87.53,94.85,230874416,0.000844149
03/06/2009,94.04,94.13,92.76,93.65,235403904,-0.012651555
04/06/2009,94,94.67,93.3,94.53,210102272,0.00939669
05/06/2009,95.49,95.67,93.8,94.55,284257856,0.000211573
08/06/2009,93.84,95.1,93.04,94.16,238565104,-0.004124802
09/06/2009,94.69,95.14,94.02,94.64,225125440,0.005097706
10/06/2009,95.48,95.49,93.19,94.4,296100352,-0.002535926
11/06/2009,94.58,96.11,94.56,94.82,275414144,0.004449153
12/06/2009,94.4,95.14,94,95.08,184372992,0.002742038
15/06/2009,93.96,94.02,92.4,92.9,224190432,-0.022928061
16/06/2009,93.23,93.29,91.58,91.64,227318992,-0.013562971
17/06/2009,91.6,92.33,90.83,91.55,223445328,-0.000982104
18/06/2009,91.69,92.67,91.25,92.22,211725056,0.007318405
19/06/2009,92.58,92.7,91.52,92.04,215655552,-0.001951854
22/06/2009,91.14,91.19,89.25,89.28,251913584,-0.029986962
23/06/2009,89.47,89.88,88.85,89.35,188309712,0.00078405
24/06/2009,90.16,91.08,89.6,90.12,211577616,0.008617795
25/06/2009,89.67,92.17,89.57,92.08,279410912,0.021748779
26/06/2009,91.77,92.24,91.27,91.84,167578976,-0.002606429
29/06/2009,92.11,92.82,91.6,92.7,168481232,0.009364111
30/06/2009,92.72,93.06,91.27,91.95,228888192,-0.008090615
01/07/2009,92.34,93.23,92.21,92.33,173041088,0.004132681
02/07/2009,91.13,92.36,89.76,89.81,212309824,-0.027293404
06/07/2009,88.94,89.93,88.66,89.8,174499584,-0.000111346
07/07/2009,89.71,89.82,88,88.06,197088848,-0.019376392
08/07/2009,88.59,88.8,87,88,248050480,-0.000681354
09/07/2009,88.61,88.9,87.91,88.17,163777536,0.001931818
10/07/2009,87.7,88.49,87.35,87.96,173520272,-0.002381763
13/07/2009,88.31,90.17,87.59,90.1,217413408,0.024329241
14/07/2009,90.38,90.69,89.73,90.61,181555376,0.005660377
15/07/2009,91.81,93.51,90.68,93.26,220877824,0.02924622
16/07/2009,93,94.51,92.82,94.15,231174496,0.009543213
17/07/2009,94.06,94.32,93.54,94.13,138561664,-0.000212427
20/07/2009,94.68,95.29,94.19,95.13,164179392,0.010623606
21/07/2009,95.87,95.9,94.42,95.57,217718240,0.00462525
22/07/2009,94.96,96.13,94.89,95.55,196067552,-0.000209271
23/07/2009,95.61,98.08,95.53,97.66,258795488,0.022082679
24/07/2009,97.2,98.14,96.69,98.06,154003008,0.004095843
27/07/2009,97.88,98.4,97.34,98.35,159259392,0.002957373
28/07/2009,97.66,98.37,97.06,97.89,186685696,-0.004677173
29/07/2009,97.44,98.09,96.98,97.65,194399280,-0.002451732
30/07/2009,98.83,99.83,98.6,98.67,225575360,0.010445469
31/07/2009,98.65,99.47,98.38,98.81,207357952,0.001418871
03/08/2009,99.85,100.53,99.31,100.44,175776848,0.016496306
04/08/2009,99.99,100.84,99.78,100.7,176714528,0.00258861
05/08/2009,100.77,100.86,99.58,100.41,184726384,-0.002879841
06/08/2009,100.87,101.02,99.42,99.89,193203760,-0.005178767
07/08/2009,100.94,102.03,100.39,101.2,220684352,0.013114426
10/08/2009,100.74,101.22,100.27,100.99,130898600,-0.002075099
11/08/2009,100.54,100.61,99.46,99.73,157300976,-0.012476483
12/08/2009,99.56,101.56,99.51,100.8,219052368,0.010728968
13/08/2009,101.26,101.61,100.26,101.57,176449488,0.007638889
14/08/2009,101.52,101.6,99.7,100.79,199691264,-0.007679433
17/08/2009,98.85,98.95,98.11,98.31,237892608,-0.024605616
18/08/2009,98.53,99.44,98.35,99.09,173461408,0.007934086
19/08/2009,98.31,100.3,98.21,99.96,192812736,0.008779897
20/08/2009,100.09,101.22,99.87,100.99,174131264,0.010304122
21/08/2009,101.82,103.13,101.62,102.97,224604928,0.019605902
24/08/2009,103.39,103.95,102.59,102.96,191278912,-9.71157E-05
25/08/2009,103.37,104.26,102.94,103.16,215310560,0.001942502
26/08/2009,102.84,103.64,102.49,103.17,194620656,9.69368E-05
27/08/2009,103.11,103.72,101.94,103.4,196230016,0.00222933
28/08/2009,104.23,104.35,102.67,103.38,147024384,-0.000193424
31/08/2009,102.37,102.58,101.79,102.46,176051536,-0.008899207
01/09/2009,101.95,103.24,99.99,100.2,321276736,-0.022057388
02/09/2009,99.78,100.44,99.57,99.82,171804976,-0.003792415
03/09/2009,100.4,100.77,99.59,100.65,143572288,0.008314967
04/09/2009,100.85,102.09,100.55,102.06,142687808,0.014008942
08/09/2009,103,103.05,102.39,102.94,132909024,0.008622379
09/09/2009,103.12,104.08,102.8,103.73,154612480,0.007674373
10/09/2009,103.8,104.86,103.22,104.79,162902368,0.010218837
11/09/2009,104.99,105.3,104.28,104.77,152383632,-0.000190858
14/09/2009,103.88,105.46,103.15,105.28,149593728,0.004867806
15/09/2009,105.45,106.11,104.76,105.72,196795904,0.004179331
16/09/2009,106.1,107.34,105.73,107.32,206406224,0.015134317
17/09/2009,107.17,108.06,106.57,107.16,229170848,-0.001490868
18/09/2009,107.15,107.16,106.36,106.72,153799040,-0.00410601
21/09/2009,105.89,107,105.66,106.45,151891984,-0.002529985
22/09/2009,107.08,107.37,106.6,107.07,143126640,0.005824331
23/09/2009,107.32,108.03,105.99,106.18,225947344,-0.008312319
24/09/2009,106.41,106.64,104.55,105.01,228636704,-0.011019024
25/09/2009,104.78,105.36,104.09,104.45,204058928,-0.005332825
28/09/2009,104.85,106.55,104.83,106.32,118285776,0.017903303
29/09/2009,106.51,107.02,105.78,106,133733832,-0.003009782
30/09/2009,106.36,106.46,104.62,105.59,254382976,-0.003867925
01/10/2009,105.34,105.73,102.95,103,281840576,-0.024528838
02/10/2009,102.02,103.1,101.99,102.49,224748752,-0.004951456
05/10/2009,102.9,104.32,102.6,104.02,149874944,0.014928286
06/10/2009,104.77,106.11,104.71,105.51,202491008,0.014324168
07/10/2009,105.27,105.91,105.07,105.8,159200256,0.002748555
08/10/2009,106.55,107.17,105.84,106.61,183305728,0.007655955
09/10/2009,106.64,107.26,106.36,107.26,135008256,0.006096989
12/10/2009,107.76,108.09,107.28,107.68,118030968,0.003915719
13/10/2009,107.39,107.71,106.76,107.46,157692672,-0.002043091
14/10/2009,108.72,109.42,107.42,109.31,191421520,0.017215708
15/10/2009,108.78,109.71,108.73,109.71,173873584,0.003659318
16/10/2009,108.8,109.27,108.23,108.89,192069344,-0.00747425
19/10/2009,109.07,110.13,108.73,109.79,159530352,0.008265222
20/10/2009,109.95,109.99,108.68,109.21,180921008,-0.005282813
21/10/2009,109.04,110.31,108.15,108.23,225787456,-0.008973537
22/10/2009,108.19,109.68,107.5,109.33,238443952,0.010163541
23/10/2009,109.69,109.76,107.63,108.08,240033184,-0.011433275
26/10/2009,108.2,109.31,106.61,106.91,242028176,-0.010825315
27/10/2009,107.03,107.39,106.16,106.42,253266288,-0.004583294
28/10/2009,106.15,106.48,104.35,104.41,248821376,-0.018887427
29/10/2009,105.19,106.86,104.94,106.65,198110576,0.021453884
30/10/2009,106.3,106.62,103.44,103.56,325608096,-0.028973277
02/11/2009,104.13,105.41,103.08,104.32,254489776,0.007338741
03/11/2009,103.74,104.8,103.54,104.65,228362528,0.003163344
04/11/2009,105.51,106.33,104.65,104.92,247996688,0.002580029
05/11/2009,105.66,106.88,105.44,106.85,180015200,0.018394968
06/11/2009,106.26,107.4,106.05,107.13,170954080,0.002620496
09/11/2009,107.95,109.63,107.87,109.57,159495648,0.022776066
10/11/2009,109.31,109.93,108.97,109.59,171899744,0.000182532
11/11/2009,110.31,110.82,109.62,110.15,169466160,0.005109955
12/11/2009,110,110.57,108.75,109.03,157144496,-0.010167953
13/11/2009,109.31,110.09,108.75,109.62,150962928,0.005411355
16/11/2009,110.38,111.69,110.32,111.21,210922112,0.014504652
17/11/2009,110.92,111.39,110.5,111.34,147134096,0.00116896
18/11/2009,111.26,111.43,110.57,111.27,156486736,-0.000628705
19/11/2009,110.51,111.31,109.13,109.82,208734528,-0.013031365
20/11/2009,109.25,109.76,109.01,109.43,134195976,-0.003551266
23/11/2009,110.72,111.74,110.6,110.82,148010128,0.012702184
24/11/2009,111,111.2,110.01,110.99,138420048,0.001534019
25/11/2009,111.17,111.5,110.82,111.38,109564768,0.00351383
27/11/2009,108.4,110.32,108.29,109.57,126001792,-0.016250673
30/11/2009,109.48,110.2,108.12,109.94,160874800,0.003376837
01/12/2009,110.92,111.66,110.73,111.3,159613616,0.012370384
02/12/2009,111.28,112.01,110.92,111.25,132315056,-0.000449236
03/12/2009,111.55,112.18,110.29,110.38,167324832,-0.007820225
04/12/2009,111.84,112.38,110.04,111.01,274907776,0.005707556
07/12/2009,110.91,111.53,110.49,110.84,127973800,-0.001531394
08/12/2009,110.04,110.77,109.27,109.61,169863648,-0.011097077
09/12/2009,109.58,110.18,109.02,110.02,155063344,0.003740535
10/12/2009,110.7,111.12,110.45,110.64,138014640,0.005635339
11/12/2009,111.11,111.36,110.61,111.11,124853984,0.004248012
14/12/2009,111.87,112,105.48,111.87,107141488,0.006840068
15/12/2009,111.46,111.92,111,111.35,120408776,-0.004648252
16/12/2009,111.8,112.13,111.27,111.52,155358112,0.001526718
17/12/2009,110.72,110.93,110.08,110.18,183390080,-0.012015782
18/12/2009,110.2,110.3,109.28,110.21,174591136,0.000272282
21/12/2009,110.76,111.7,110.76,111.33,118104224,0.010162417
22/12/2009,111.57,111.97,111.43,111.73,91707440,0.003592922
23/12/2009,112,112.11,111.5,111.95,111783032,0.001969032
24/12/2009,112.19,112.6,111.99,112.48,39677472,0.004734256
28/12/2009,112.9,112.99,112.32,112.72,87508424,0.002133713
29/12/2009,113.01,113.03,112.55,112.56,80572472,-0.001419446
30/12/2009,112.23,112.65,112.17,112.52,73138360,-0.000355366
31/12/2009,112.77,112.8,111.39,111.44,90637864,-0.009598294
04/01/2010,112.37,113.39,111.51,113.33,118944544,0.016959799
05/01/2010,113.26,113.68,112.85,113.63,111579864,0.002647137
06/01/2010,113.52,113.99,113.43,113.71,116074400,0.000704039
07/01/2010,113.5,114.33,113.18,114.19,131091048,0.004221265
08/01/2010,113.89,114.62,113.66,114.57,126402768,0.003327787
11/01/2010,115.08,115.13,114.24,114.73,106375680,0.001396526
12/01/2010,113.97,114.21,113.22,113.66,163333440,-0.009326244
13/01/2010,113.95,114.94,113.37,114.62,161821920,0.008446243
14/01/2010,114.49,115.14,114.42,114.93,115783760,0.002704589
15/01/2010,114.73,114.84,113.2,113.64,212283104,-0.011224223
19/01/2010,113.62,115.13,113.59,115.06,139172640,0.0124956
20/01/2010,114.28,114.45,112.98,113.89,216490128,-0.010168608
21/01/2010,113.92,114.27,111.56,111.7,344859520,-0.019229081
22/01/2010,111.2,111.74,109.09,109.21,345942400,-0.022291853
25/01/2010,110.21,110.41,109.41,109.77,186937472,0.005127736
26/01/2010,109.34,110.47,109.04,109.31,211168720,-0.00419058
27/01/2010,109.17,110.08,108.33,109.83,271863584,0.004757113
28/01/2010,110.19,110.25,107.91,108.57,316104000,-0.011472275
29/01/2010,109.04,109.8,107.22,107.39,310677600,-0.010868564
01/02/2010,108.15,109.07,107.5,109.06,187864912,0.015550796
02/02/2010,109.26,110.59,108.88,110.38,216327856,0.012103429
03/02/2010,109.88,110.48,109.51,109.83,172730608,-0.004982787
