Date,SSO,UBT,UST,UGL,DIG
2007-01-19,9.556378364562988,,,,
2007-01-22,9.453560829162598,,,,
2007-01-23,9.520285606384277,,,,
2007-01-24,9.669037818908691,,,,
2007-01-25,9.474346160888672,,,,
2007-01-26,9.450279235839844,,,,
2007-01-29,9.421844482421875,,,,
2007-01-30,9.521378517150879,,,,
2007-01-31,9.639506340026855,,,,
2007-02-01,9.752165794372559,,,,262.8283386230469
2007-02-02,9.784976959228516,,,,267.74481201171875
2007-02-05,9.771854400634766,,,,265.4159851074219
2007-02-06,9.771854400634766,,,,262.2737731933594
2007-02-07,9.80576229095459,,,,268.37322998046875
2007-02-08,9.78607177734375,,,,266.63580322265625
2007-02-09,9.670129776000977,,,,263.71551513671875
2007-02-12,9.589194297790527,,,,258.61419677734375
2007-02-13,9.736851692199707,,,,264.67657470703125
2007-02-14,9.884513854980469,,,,267.0794677734375
2007-02-15,9.882328987121582,,,,261.7193908691406
2007-02-16,9.880136489868164,,,,261.53448486328125
2007-02-20,9.927172660827637,,,,257.3942565917969
2007-02-21,9.908578872680664,,,,261.1648864746094
2007-02-22,9.891073226928711,,,,266.6729736328125
2007-02-23,9.837479591369629,,,,268.85382080078125
2007-02-26,9.812322616577148,,,,270.88690185546875
2007-02-27,9.024803161621094,,,,253.58685302734375
2007-02-28,9.198709487915039,,,,254.3260955810547
2007-03-01,9.174647331237793,,,,249.81625366210938
2007-03-02,8.914326667785645,,,,242.05343627929688
2007-03-05,8.73823070526123,,,,237.35874938964844
2007-03-06,9.040112495422363,,,,242.12741088867188
2007-03-07,9.005115509033203,,,,252.6627960205078
2007-03-08,9.111210823059082,,,,255.1763916015625
2007-03-09,9.149495124816895,,,,253.77166748046875
2007-03-12,9.198709487915039,,,,252.69972229003906
2007-03-13,8.823546409606934,,,,245.49122619628906
2007-03-14,8.956986427307129,,,,251.14710998535156
2007-03-15,8.99854850769043,,,,250.48167419433594
2007-03-16,8.921982765197754,,,,244.49314880371094
2007-03-19,9.14074420928955,,,,255.398193359375
2007-03-20,9.246840476989746,,,,257.6899719238281
2007-03-21,9.552001953125,,,,266.9314880371094
2007-03-22,9.547627449035645,,,,276.3948059082031
2007-03-23,9.54981517791748,,,,278.797607421875
2007-03-26,9.569503784179688,,,,283.4553527832031
2007-03-27,9.474075317382812,,,,284.4533996582031
2007-03-28,9.334766387939453,,,,281.53314208984375
2007-03-29,9.378641128540039,,,,287.6695556640625
2007-03-30,9.373156547546387,,,,279.9805908203125
2007-04-02,9.395094871520996,,,,286.7453918457031
2007-04-03,9.58047103881836,,,,288.8524475097656
2007-04-04,9.59253978729248,,,,291.6617431640625
2007-04-05,9.653966903686523,,,,292.7338562011719
2007-04-09,9.681392669677734,,,,291.9575500488281
2007-04-10,9.691259384155273,,,,300.6445007324219
2007-04-11,9.582666397094727,,,,297.3545227050781
2007-04-12,9.707714080810547,,,,303.1580810546875
2007-04-13,9.777913093566895,,,,304.3780822753906
2007-04-16,9.962200164794922,,,,308.22247314453125
2007-04-17,10.009370803833008,,,,306.4482727050781
2007-04-18,10.015947341918945,,,,301.8274841308594
2007-04-19,10.022531509399414,,,,295.2105407714844
2007-04-20,10.192551612854004,,,,306.5960693359375
2007-04-23,10.142095565795898,,,,307.4093322753906
2007-04-24,10.146479606628418,,,,303.0103759765625
2007-04-25,10.321985244750977,,,,315.61578369140625
2007-04-26,10.354898452758789,,,,316.7986755371094
2007-04-27,10.319794654846191,,,,316.7986755371094
2007-04-30,10.17609691619873,,,,308.4073791503906
2007-05-01,10.20132827758789,,,,310.514404296875
2007-05-02,10.325279235839844,,,,315.24609375
2007-05-03,10.41851806640625,,,,321.604248046875
2007-05-04,10.492012023925781,,,,320.8648986816406
2007-05-07,10.498592376708984,,,,321.1976318359375
